bloomberg_ticker,numerai_exit_date,numerai_entry_date,hconm,hcik,map_start,map_end
KNX US,2022-02-11,2004-12-31,KNIGHT TRANSPORTATION INC,929452.0,2007-04-14,2017-10-13
KNX US,2022-02-11,2004-12-31,KNIGHT-SWIFT TRPTN HLDGS INC,929452.0,2017-10-14,2018-04-13
KNX US,2022-02-11,2004-12-31,KNIGHT-SWIFT TRPTN HLDGS INC,1492691.0,2018-04-14,2099-12-31
KNXA US,2012-11-30,2006-06-09,KENEXA CORP,1114714.0,2007-04-14,2008-06-13
KNXA US,2012-11-30,2006-06-09,KENEXA CORP,1114714.0,2008-06-14,2099-12-31
KO US,2022-02-11,2003-01-31,COCA-COLA CO,21344.0,2007-04-14,2099-12-31
KOD US,2022-02-11,2020-04-03,KODIAK SCIENCES INC,1468748.0,2018-10-13,2099-12-31
KOG US,2014-11-28,2010-07-02,KODIAK OIL & GAS CORP,1322866.0,2007-04-14,2099-12-31
KOMG US,2007-08-31,2004-05-14,KOMAG INC,813347.0,2007-04-14,2017-01-13
KOMG US,2007-08-31,2004-05-14,KOMAG INC,1689437.0,2017-01-14,2099-12-31
KONA US,2016-10-21,2015-07-03,KONA GRILL INC,1265572.0,2007-04-14,2099-12-31
KOOL US,2006-12-15,2005-01-21,CESCA THERAPEUTICS INC,811212.0,2014-03-08,2019-11-08
KOOL US,2006-12-15,2005-01-21,CESCA THERAPEUTICS INC,811212.0,2014-03-08,2019-11-08
KOOL US,2006-12-15,2005-01-21,CESCA THERAPEUTICS INC,811212.0,2014-03-08,2019-11-08
KOOL US,2006-12-15,2005-01-21,CESCA THERAPEUTICS INC,811212.0,2014-03-08,2019-11-08
KOOL US,2006-12-15,2005-01-21,CESCA THERAPEUTICS INC,811212.0,2014-03-08,2019-11-08
KOOL US,2006-12-15,2005-01-21,THERMOGENESIS CORP,811212.0,2007-04-14,2014-03-07
KOOL US,2006-12-15,2005-01-21,THERMOGENESIS CORP,811212.0,2007-04-14,2014-03-07
KOOL US,2006-12-15,2005-01-21,THERMOGENESIS CORP,811212.0,2007-04-14,2014-03-07
KOOL US,2006-12-15,2005-01-21,THERMOGENESIS CORP,811212.0,2007-04-14,2014-03-07
KOOL US,2006-12-15,2005-01-21,THERMOGENESIS CORP,811212.0,2007-04-14,2014-03-07
KOOL US,2006-12-15,2005-01-21,THERMOGENESIS HOLDINGS INC,811212.0,2019-11-09,2099-12-31
KOOL US,2006-12-15,2005-01-21,THERMOGENESIS HOLDINGS INC,811212.0,2019-11-09,2099-12-31
KOOL US,2006-12-15,2005-01-21,THERMOGENESIS HOLDINGS INC,811212.0,2019-11-09,2099-12-31
KOOL US,2006-12-15,2005-01-21,THERMOGENESIS HOLDINGS INC,811212.0,2019-11-09,2099-12-31
KOOL US,2006-12-15,2005-01-21,THERMOGENESIS HOLDINGS INC,811212.0,2019-11-09,2099-12-31
KOP US,2022-02-11,2006-10-27,KOPPERS HOLDINGS INC,1315257.0,2007-04-14,2099-12-31
KOPN US,2022-02-11,2003-01-31,KOPIN CORP,771266.0,2007-04-14,2099-12-31
KOS US,2022-02-11,2012-02-03,KOSMOS ENERGY LTD,1509991.0,2011-05-14,2099-12-31
KOS US,2022-02-11,2012-02-03,KOSMOS ENERGY LTD,1509991.0,2011-05-14,2099-12-31
KOS US,2022-02-11,2012-02-03,KOSMOS ENERGY LTD-REDH,1509991.0,2011-02-12,2011-05-13
KOS US,2022-02-11,2012-02-03,KOSMOS ENERGY LTD-REDH,1509991.0,2011-02-12,2011-05-13
KOSN US,2008-06-20,2008-05-30,KOSAN BIOSCIENCES INC,1110206.0,2007-04-14,2099-12-31
KPA US,2006-04-28,2003-07-25,INNKEEPERS USA TRUST,926866.0,2007-04-14,2099-12-31
KPPC US,2010-01-01,2009-08-21,KAPSTONE PAPER & PACKAGING,1325281.0,2007-06-09,2099-12-31
KPTI US,2022-02-11,2014-08-01,KARYOPHARM THERAPEUTICS INC,1503802.0,2013-11-09,2099-12-31
KR US,2022-02-11,2003-01-31,KROGER CO,56873.0,2007-04-14,2099-12-31
KRA US,2022-02-11,2010-09-10,KRATON CORP,1321646.0,2016-10-08,2099-12-31
KRA US,2022-02-11,2010-09-10,KRATON PERFORMANCE POLYMERS,1321646.0,2010-01-09,2016-10-07
KRB US,2005-12-30,2003-01-31,MBNA CORP,870517.0,2007-04-14,2099-12-31
KRC US,2006-04-28,2003-01-31,KILROY REALTY CORP,1025996.0,2007-04-14,2016-09-09
KRC US,2006-04-28,2003-01-31,KILROY REALTY CORP,1025996.0,2016-09-10,2099-12-31
KRFT US,2015-06-26,2013-06-07,KRAFT FOODS GROUP INC,1545158.0,2012-10-13,2099-12-31
KRFT US,2015-06-26,2013-06-07,KRAFT FOODS GROUP INC  -SPN,1545158.0,2012-09-08,2012-10-12
KRG US,2006-04-28,2005-05-20,KITE REALTY GROUP TRUST,1286043.0,2007-04-14,2016-09-09
KRG US,2006-04-28,2005-05-20,KITE REALTY GROUP TRUST,1286043.0,2007-04-14,2016-09-09
KRG US,2006-04-28,2005-05-20,KITE REALTY GROUP TRUST,1286043.0,2016-09-10,2099-12-31
KRG US,2006-04-28,2005-05-20,KITE REALTY GROUP TRUST,1286043.0,2016-09-10,2099-12-31
KRI US,2006-06-23,2003-01-31,KNIGHT-RIDDER INC,205520.0,2007-04-14,2099-12-31
KRMD US,2021-06-25,2020-07-17,REPRO MEDSYSTEMS INC,704440.0,2007-04-14,2099-12-31
KRNY US,2022-02-11,2016-02-05,KEARNY FINANCIAL CORP,1295664.0,2007-04-14,2014-09-12
KRNY US,2022-02-11,2016-02-05,KEARNY FINANCIAL CORP,1617242.0,2014-09-13,2099-12-31
KRO US,2020-10-16,2011-07-01,KRONOS WORLDWIDE INC,1257640.0,2007-04-14,2099-12-31
KRON US,2022-02-11,2003-01-31,KRONOS INC,886903.0,2007-04-14,2099-12-31
KRON US,2022-02-11,2003-01-31,KRONOS BIO INC,1741830.0,2020-12-12,2099-12-31
KRON US,2022-02-11,2003-01-31,KRONOS BIO INC -REDH,1741830.0,2020-11-14,2020-12-11
KROS US,2022-02-11,2021-01-01,KEROS THERAPEUTICS INC,1664710.0,2020-06-13,2099-12-31
KRTX US,2022-02-11,2020-03-20,KARUNA THERPEUTICS INC,1771917.0,2019-07-13,2099-12-31
KRUS US,2022-02-11,2020-05-01,KURA SUSHI USA INC,1772177.0,2019-08-10,2099-12-31
KRYS US,2022-02-11,2019-07-05,KRYSTAL BIOTECH INC,1711279.0,2017-10-14,2099-12-31
KS US,2018-11-02,2010-01-08,KAPSTONE PAPER & PACKAGING,1325281.0,2007-06-09,2099-12-31
KSS US,2022-02-11,2003-01-31,KOHL'S CORP,885639.0,2007-04-14,2099-12-31
KSU US,2021-12-10,2003-01-31,KANSAS CITY SOUTHERN,54480.0,2007-04-14,2099-12-31
KSWS US,2013-01-18,2003-01-31,K-SWISS INC  -CL A,862480.0,2007-04-14,2099-12-31
KTB US,2022-02-11,2020-01-31,KONTOOR BRANDS INC,1760965.0,2019-06-08,2099-12-31
KTO US,2007-08-03,2003-12-12,K2 INC,6720.0,2007-04-14,2099-12-31
KTOS US,2022-02-11,2010-07-02,KRATOS DEFENSE & SECURITY,1069258.0,2008-08-09,2099-12-31
KTOS US,2022-02-11,2010-07-02,KRATOS DEFENSE & SECURITY,1069258.0,2007-10-13,2008-08-08
KTOS US,2022-02-11,2010-07-02,WIRELESS FACILITIES INC,1069258.0,2007-04-14,2007-10-12
KTWO US,2018-11-09,2015-01-30,K2M GROUP HOLDINGS INC,1499807.0,2014-06-14,2099-12-31
KTWO US,2018-11-09,2015-01-30,K2M GROUP HOLDINGS INC -REDH,1499807.0,2014-04-12,2014-06-13
KURA US,2022-02-11,2017-09-01,KURA ONCOLOGY INC,1422143.0,2015-11-14,2099-12-31
KVHI US,2011-05-13,2003-07-25,KVH INDUSTRIES INC,1007587.0,2007-04-14,2099-12-31
KW US,2022-02-11,2011-11-18,KENNEDY-WILSON INC,885720.0,2007-04-14,2008-09-12
KW US,2022-02-11,2011-11-18,KENNEDY-WILSON HOLDINGS INC,1408100.0,2016-08-13,2016-09-09
KW US,2022-02-11,2011-11-18,KENNEDY-WILSON HOLDINGS INC,885720.0,2009-12-12,2010-04-09
KW US,2022-02-11,2011-11-18,KENNEDY-WILSON HOLDINGS INC,1408100.0,2010-01-09,2016-08-12
KW US,2022-02-11,2011-11-18,KENNEDY-WILSON INC,885720.0,2008-09-13,2009-12-11
KW US,2022-02-11,2011-11-18,KENNEDY-WILSON HOLDINGS INC,1408100.0,2016-09-10,2099-12-31
KWD US,2008-02-15,2003-01-31,KELLWOOD CO,55080.0,2007-04-14,2099-12-31
KWR US,2022-02-11,2008-08-08,QUAKER CHEMICAL CORP,81362.0,2007-04-14,2021-11-12
KWR US,2022-02-11,2008-08-08,QUAKER HOUGHTON,81362.0,2021-11-13,2099-12-31
KYAK US,2013-05-17,2013-04-12,KAYAK SOFTWARE CORP,1312928.0,2012-08-11,2099-12-31
KYAK US,2013-05-17,2013-04-12,KAYAK SOFTWARE CORP  -REDH,1312928.0,2011-03-12,2012-08-10
KYMR US,2022-02-11,2021-05-14,KYMERA THERAPEUTIC INC,1815442.0,2020-10-10,2099-12-31
KYMR US,2022-02-11,2021-05-14,KYMERA THERAPEUTIC INC -REDH,1815442.0,2020-09-12,2020-10-09
KYPH US,2007-11-02,2003-07-18,KYPHON INC,1123313.0,2007-04-14,2099-12-31
KYTH US,2015-09-25,2013-07-05,KYTHERA BIOPHARMA INC,1436304.0,2012-11-10,2099-12-31
KYTH US,2015-09-25,2013-07-05,KYTHERA BIOPHARMA INC -REDH,1436304.0,2012-06-09,2012-11-09
KZR US,2022-02-11,2019-03-15,KEZAR LIFE SCIENCES,1645666.0,2018-07-14,2099-12-31
LAB US,2005-07-01,2003-01-31,LABRANCHE & CO INC,1089044.0,2007-04-14,2099-12-31
LABL US,2019-07-05,2007-06-29,MULTI-COLOR CORP,819220.0,2007-04-14,2099-12-31
LABS US,2005-10-28,2003-12-19,LABONE INC,830158.0,2007-04-14,2099-12-31
LAD US,2022-02-11,2003-09-26,LITHIA MOTORS INC  -CL A,1023128.0,2007-04-14,2099-12-31
LADR US,2015-07-31,2014-10-31,LADDER CAPITAL CORP,1577670.0,2014-03-08,2015-08-07
LADR US,2015-07-31,2014-10-31,LADDER CAPITAL CORP  -REDH,1577670.0,2014-01-11,2014-03-07
LADR US,2015-07-31,2014-10-31,LADDER CAPITAL CORP,1577670.0,2016-09-10,2099-12-31
LADR US,2015-07-31,2014-10-31,LADDER CAPITAL CORP,1577670.0,2015-08-08,2016-09-09
LAF US,2006-05-12,2003-01-31,LAFARGE NORTH AMERICA INC,716783.0,2007-04-14,2099-12-31
LAMR US,2014-12-26,2003-01-31,LAMAR ADVERTISING CO  -CL A,1090425.0,2007-04-14,2015-01-09
LAMR US,2014-12-26,2003-01-31,LAMAR ADVERTISING CO  -CL A,1090425.0,2007-04-14,2015-01-09
LAMR US,2014-12-26,2003-01-31,LAMAR ADVERTISING CO  -CL A,1090425.0,2015-01-10,2016-09-09
LAMR US,2014-12-26,2003-01-31,LAMAR ADVERTISING CO  -CL A,1090425.0,2015-01-10,2016-09-09
LAMR US,2014-12-26,2003-01-31,LAMAR ADVERTISING CO  -CL A,1090425.0,2016-09-10,2099-12-31
LAMR US,2014-12-26,2003-01-31,LAMAR ADVERTISING CO  -CL A,1090425.0,2016-09-10,2099-12-31
LANC US,2022-01-07,2003-01-31,LANCASTER COLONY CORP,57515.0,2007-04-14,2099-12-31
LASR US,2022-02-11,2019-01-18,NLIGHT INC,1124796.0,2018-05-12,2099-12-31
LAUR US,2020-10-30,2004-05-21,LAUREATE EDUCATION INC,912766.0,2007-04-14,2015-10-09
LAUR US,2020-10-30,2004-05-21,LAUREATE EDUCATION INC,912766.0,2017-02-11,2099-12-31
LAUR US,2020-10-30,2004-05-21,LAUREATE EDUCATION INC -REDH,912766.0,2015-11-14,2017-02-10
LAVA US,2011-06-03,2003-01-31,MAGMA DESIGN AUTOMATION INC,1065034.0,2007-04-14,2099-12-31
LAYN US,2018-02-16,2006-10-06,LAYNE CHRISTENSEN CO,888504.0,2008-06-14,2099-12-31
LAYN US,2018-02-16,2006-10-06,LAYNE CHRISTENSEN CO,888504.0,2007-04-14,2008-06-13
LAZ US,2022-02-11,2007-06-29,LAZARD LTD,1311370.0,2007-04-14,2099-12-31
LAZY US,2022-02-11,2021-08-06,LAZYDAYS HOLDINGS INC,1652101.0,2018-04-14,2018-05-11
LAZY US,2022-02-11,2021-08-06,LAZYDAYS HOLDINGS INC,1721741.0,2018-05-12,2099-12-31
LB US,2021-07-30,2020-03-06,L BRANDS INC,701985.0,2013-04-13,2021-08-13
LB US,2021-07-30,2020-03-06,LIMITED BRANDS INC,701985.0,2007-04-14,2013-04-12
LB US,2021-07-30,2020-03-06,BATH & BODY WORKS INC,701985.0,2021-08-14,2099-12-31
LBAI US,2022-02-11,2008-05-23,LAKELAND BANCORP INC,846901.0,2007-04-14,2099-12-31
LBC US,2020-07-17,2020-04-24,LUTHER BURBANK CORP,1475348.0,2018-06-09,2099-12-31
LBC US,2020-07-17,2020-04-24,LUTHER BURBANK CORP - REDH,1475348.0,2018-01-13,2018-06-08
LBIO US,2015-09-18,2015-07-03,GENESIS BIOPHARMA INC,1425205.0,2011-12-10,2013-10-12
LBIO US,2015-09-18,2015-07-03,IOVANCE BIOTHERAPEUTICS INC,1425205.0,2017-07-09,2099-12-31
LBIO US,2015-09-18,2015-07-03,LION BIOTECHNOLOGIES INC,1425205.0,2013-10-13,2017-07-08
LBRDA US,2021-05-28,2015-07-31,LIBERTY BROADBAND CORP,1611983.0,2014-12-13,2018-10-12
LBRDA US,2021-05-28,2015-07-31,LIBERTY BROADBAND CORP -SPN,1611983.0,2014-11-08,2014-12-12
LBRDA US,2021-05-28,2015-07-31,LIBERTY BROADBAND CORP,1611983.0,2018-10-13,2099-12-31
LBRDK US,2022-02-11,2015-10-16,LIBERTY BROADBAND CORP,1611983.0,2014-12-13,2018-10-12
LBRDK US,2022-02-11,2015-10-16,LIBERTY BROADBAND CORP -SPN,1611983.0,2014-11-08,2014-12-12
LBRDK US,2022-02-11,2015-10-16,LIBERTY BROADBAND CORP,1611983.0,2018-10-13,2099-12-31
LBRT US,2022-02-11,2018-10-12,LIBERTY OILFIELD SVS,1694028.0,2018-03-10,2099-12-31
LBRT US,2022-02-11,2018-10-12,LIBERTY OILFIELD SVS -REDH,1694028.0,2017-05-13,2018-03-09
LBTYA US,2014-06-27,2013-09-13,LIBERTY GLOBAL INC,1316631.0,2007-04-14,2008-09-12
LBTYA US,2014-06-27,2013-09-13,LIBERTY GLOBAL INC,1316631.0,2008-09-13,2013-07-14
LBTYA US,2014-06-27,2013-09-13,LIBERTY GLOBAL PLC,1316631.0,2013-07-15,2014-10-10
LBTYA US,2014-06-27,2013-09-13,LIBERTY GLOBAL PLC,1570585.0,2014-10-11,2018-10-12
LBTYA US,2014-06-27,2013-09-13,LIBERTY GLOBAL PLC GLOBAL GP,1316631.0,2016-08-13,2018-03-09
LBTYA US,2014-06-27,2013-09-13,LIBERTY GLOBAL PLC,1570585.0,2020-06-13,2099-12-31
LBTYA US,2014-06-27,2013-09-13,LIBERTY GLOBAL PLC,1570585.0,2018-10-13,2020-06-12
LBY US,2018-06-22,2003-03-21,LIBBEY INC,902274.0,2007-04-14,2099-12-31
LC US,2022-02-11,2015-09-04,LENDINGCLUB CORP,1409970.0,2015-09-12,2099-12-31
LC US,2022-02-11,2015-09-04,LENDINGCLUB CORP,1409970.0,2015-09-12,2099-12-31
LC US,2022-02-11,2015-09-04,LENDINGCLUB CORP,1409970.0,2015-03-14,2015-09-11
LC US,2022-02-11,2015-09-04,LENDINGCLUB CORP,1409970.0,2015-03-14,2015-09-11
LC US,2022-02-11,2015-09-04,LENDINGCLUB CORP  -REDH,1409970.0,2014-10-11,2015-03-13
LC US,2022-02-11,2015-09-04,LENDINGCLUB CORP  -REDH,1409970.0,2014-10-11,2015-03-13
LCAV US,2010-04-30,2004-06-25,LCA VISION INC,1003130.0,2007-04-14,2099-12-31
LCC US,2013-12-06,2006-06-30,US AIRWAYS GROUP INC,701345.0,2007-04-14,2099-12-31
LCI US,2021-06-25,2013-03-22,LANNETT CO INC,57725.0,2007-04-14,2099-12-31
LCII US,2022-02-11,2005-02-04,DREW INDUSTRIES INC,763744.0,2007-04-14,2017-01-13
LCII US,2022-02-11,2005-02-04,LCI INDUSTRIES,763744.0,2017-01-14,2099-12-31
LCRY US,2012-07-27,2004-12-10,LECROY CORP,943580.0,2007-04-14,2099-12-31
LCTX US,2022-02-11,2017-03-03,BIOTIME INC,876343.0,2009-11-14,2019-09-13
LCTX US,2022-02-11,2017-03-03,LINEAGE CELL THERAPEUTICS IN,876343.0,2019-09-14,2099-12-31
LCTX US,2022-02-11,2017-03-03,BIOTIME INC,876343.0,2007-04-14,2009-11-13
LCUT US,2010-09-10,2005-11-18,LIFETIME BRANDS INC,874396.0,2007-04-14,2099-12-31
LDIS US,2006-06-23,2005-06-03,LEADIS TECHNOLOGY INC,1130626.0,2007-04-14,2099-12-31
LDL US,2021-06-18,2014-12-12,LYDALL INC,60977.0,2007-04-14,2099-12-31
LDOS US,2022-02-11,2007-07-06,SAIC INC,1336920.0,2007-04-14,2007-06-08
LDOS US,2022-02-11,2007-07-06,LEIDOS HOLDINGS INC,1336920.0,2021-03-13,2099-12-31
LDOS US,2022-02-11,2007-07-06,LEIDOS HOLDINGS INC,1336920.0,2013-10-13,2021-03-12
LDOS US,2022-02-11,2007-07-06,SAIC INC,1336920.0,2007-06-09,2013-10-12
LDR US,2017-10-13,2003-03-14,LANDAUER INC,825410.0,2007-04-14,2099-12-31
LDRH US,2016-07-08,2014-07-04,LDR HOLDING CORP,1348324.0,2016-04-09,2099-12-31
LDRH US,2016-07-08,2014-07-04,LDR HOLDING CORP,1348324.0,2013-11-09,2016-04-08
LDRH US,2016-07-08,2014-07-04,LDR HOLDING CORP-REDH,1348324.0,2013-09-17,2013-11-08
LDSH US,2011-05-06,2006-08-04,LADISH CO INC,814250.0,2007-04-14,2099-12-31
LE US,2022-02-11,2017-09-15,LANDS' END INC,799288.0,2014-04-12,2099-12-31
LE US,2022-02-11,2017-09-15,LANDS' END INC  -SPN,799288.0,2014-03-08,2014-04-11
LEA US,2022-02-11,2010-07-30,LEAR CORP,842162.0,2007-04-14,2099-12-31
LEAF US,2015-01-02,2012-09-28,LEAF GROUP LTD,1365038.0,2018-10-13,2099-12-31
LEAF US,2015-01-02,2012-09-28,DEMAND MEDIA INC,1365038.0,2011-02-12,2016-11-11
LEAF US,2015-01-02,2012-09-28,DEMAND MEDIA INC  -REDH,1365038.0,2010-11-13,2011-02-11
LEAF US,2015-01-02,2012-09-28,LEAF GROUP LTD,1365038.0,2016-11-12,2018-10-12
LEAF US,2015-01-02,2012-09-28,AMERICAN GENERAL FINANCE INC,25600.0,2007-04-14,2011-12-09
LEAF US,2015-01-02,2012-09-28,ONEMAIN HOLDINGS INC,1584207.0,2015-12-12,2099-12-31
LEAF US,2015-01-02,2012-09-28,SPRINGLEAF FINANCE INC,25600.0,2011-12-10,2013-10-12
LEAF US,2015-01-02,2012-09-28,SPRINGLEAF HOLDINGS INC,1584207.0,2013-10-13,2015-12-11
LEAP US,2014-03-07,2006-06-30,LEAP WIRELESS INTL INC,1065049.0,2007-04-14,2099-12-31
LECO US,2022-02-11,2003-01-31,LINCOLN ELECTRIC HLDGS INC,59527.0,2007-04-14,2099-12-31
LEE US,2008-09-12,2003-01-31,LEE ENTERPRISES INC,58361.0,2007-04-14,2018-10-12
LEE US,2008-09-12,2003-01-31,LEE ENTERPRISES INC,58361.0,2018-10-13,2099-12-31
LEG US,2022-02-11,2003-01-31,LEGGETT & PLATT INC,58492.0,2007-04-14,2099-12-31
LEH US,2008-09-12,2003-01-31,LEHMAN BROTHERS HOLDINGS INC,806085.0,2007-04-14,2099-12-31
LEN US,2022-02-11,2003-01-31,LENNAR CORP,920760.0,2007-04-14,2099-12-31
LEN US,2022-02-11,2003-01-31,LENNAR CORP,920760.0,2007-04-14,2099-12-31
LEND US,2007-10-05,2003-11-07,ACCREDITED HOME LENDERS HLDG,1174735.0,2007-04-14,2099-12-31
LESL US,2022-02-11,2021-07-23,LESLIE'S INC,1821806.0,2021-01-09,2099-12-31
LESL US,2022-02-11,2021-07-23,LESLIE'S INC -REDH,1821806.0,2020-11-14,2021-01-08
LEXEA US,2019-07-26,2017-07-28,LIBERTY EXPEDIA HOLDINGS INC,1669600.0,2016-11-12,2099-12-31
LEXR US,2006-06-16,2003-03-21,LEXAR MEDIA INC,1058289.0,2007-04-14,2099-12-31
LF US,2015-06-12,2003-07-04,LEAPFROG ENTERPRISES INC,1138951.0,2007-04-14,2099-12-31
LFB US,2006-04-28,2003-09-19,LONGVIEW FIBRE CO,60302.0,2007-04-14,2099-12-31
LFG US,2007-10-05,2003-01-31,LANDAMERICA FINANCIAL GP,877355.0,2007-04-14,2099-12-31
LFIN US,2004-05-21,2003-08-29,LONGFIN CORP,1699683.0,2018-04-14,2099-12-31
LFIN US,2004-05-21,2003-08-29,LONGFIN CORP -REDH,1699683.0,2018-02-10,2018-04-13
LFUS US,2022-02-11,2003-01-31,LITTELFUSE INC,889331.0,2007-04-14,2008-09-12
LFUS US,2022-02-11,2003-01-31,LITTELFUSE INC,889331.0,2008-09-13,2099-12-31
LGF US,2016-12-02,2010-07-02,LIONS GATE ENTERTAINMENT CP,929351.0,2007-04-14,2018-10-12
LGF US,2016-12-02,2010-07-02,LIONS GATE ENTERTAINMENT CP,929351.0,2018-10-13,2099-12-31
LGF US,2016-12-02,2010-07-02,LIONS GATE ENTERTAINMENT CP,929351.0,2007-04-14,2018-10-12
LGF US,2016-12-02,2010-07-02,LIONS GATE ENTERTAINMENT CP,929351.0,2018-10-13,2099-12-31
LGF US,2016-12-02,2010-07-02,LIONS GATE ENTERTAINMENT CP,929351.0,2007-04-14,2018-10-12
LGF US,2016-12-02,2010-07-02,LIONS GATE ENTERTAINMENT CP,929351.0,2018-10-13,2099-12-31
LGIH US,2022-02-11,2014-08-01,LGI HOMES INC,1580670.0,2013-11-09,2099-12-31
LGIH US,2022-02-11,2014-08-01,LGI HOMES INC-REDH,1580670.0,2013-09-17,2013-11-08
LGN US,2007-10-26,2007-06-01,LODGIAN INC,1066138.0,2007-04-14,2099-12-31
LGND US,2022-02-11,2003-01-31,LIGAND PHARMACEUTICAL  -CL B,886163.0,2007-04-14,2009-01-09
LGND US,2022-02-11,2003-01-31,LIGAND PHARMACEUTICAL INC,886163.0,2009-01-10,2099-12-31
LGTO US,2003-10-17,2003-01-31,LEGATO SYSTEMS INC,859360.0,2007-04-14,2099-12-31
LH US,2022-02-11,2003-01-31,LABORATORY CP OF AMER HLDGS,920148.0,2007-04-14,2099-12-31
LHCG US,2022-02-11,2006-07-14,LHC GROUP INC,1303313.0,2007-04-14,2099-12-31
LHO US,2006-04-28,2003-11-07,LASALLE HOTEL PROPERTIES,1053532.0,2014-03-08,2016-09-09
LHO US,2006-04-28,2003-11-07,LASALLE HOTEL PROPERTIES,1053532.0,2007-04-14,2014-03-07
LHO US,2006-04-28,2003-11-07,LASALLE HOTEL PROPERTIES,1053532.0,2016-09-10,2099-12-31
LHX US,2022-02-11,2007-02-02,HARRIS CORP,202058.0,2018-01-13,2019-07-12
LHX US,2022-02-11,2007-02-02,L3HARRIS TECHNOLOGIES INC,202058.0,2019-07-13,2099-12-31
LHX US,2022-02-11,2007-02-02,HARRIS CORP,202058.0,2007-04-14,2018-01-12
LI US,2007-09-28,2005-02-18,LAIDLAW INTERNATIONAL INC,737874.0,2007-04-14,2099-12-31
LI US,2007-09-28,2005-02-18,LI AUTO INC,1791706.0,2021-08-14,2099-12-31
LI US,2007-09-28,2005-02-18,LI AUTO INC -ADR,1791706.0,2020-09-12,2021-08-13
LI US,2007-09-28,2005-02-18,LI AUTO INC -ADR -REDH,1791706.0,2020-08-08,2020-09-11
LIFC US,2008-05-23,2004-06-25,LIFECELL CORP,849448.0,2007-04-14,2099-12-31
LII US,2022-02-11,2003-01-31,LENNOX INTERNATIONAL INC,1069202.0,2007-04-14,2099-12-31
LILA US,2021-05-28,2018-06-29,LIBERTY LATIN AMERICA LTD,1712184.0,2018-02-10,2018-10-12
LILA US,2021-05-28,2018-06-29,LIBERTY LATIN AMERICA LTD,1712184.0,2020-06-13,2099-12-31
LILA US,2021-05-28,2018-06-29,LIBERTY LATIN AMERICA LTD,1712184.0,2018-10-13,2020-06-12
LILAK US,2022-02-11,2018-06-29,LIBERTY LATIN AMERICA LTD,1712184.0,2018-02-10,2018-10-12
LILAK US,2022-02-11,2018-06-29,LIBERTY LATIN AMERICA LTD,1712184.0,2020-06-13,2099-12-31
LILAK US,2022-02-11,2018-06-29,LIBERTY LATIN AMERICA LTD,1712184.0,2018-10-13,2020-06-12
LIN US,2021-06-25,2020-03-06,LINDE PLC,1707925.0,2018-11-10,2099-12-31
LIN US,2021-06-25,2020-03-06,PRAXAIR INC,884905.0,2007-04-14,2018-11-09
LINC US,2012-04-13,2009-02-13,LINCOLN EDUCATIONAL SERVICES,1286613.0,2007-04-14,2099-12-31
LIND US,2022-02-11,2017-11-03,LINDBLAD EXPEDITIONS HLDGS,1512499.0,2015-08-08,2099-12-31
LION US,2019-06-28,2013-07-26,FIDELITY SOUTHERN CORP,822662.0,2007-04-14,2099-12-31
LIOX US,2017-02-24,2003-12-12,LIONBRIDGE TECHNOLOGIES INC,1058299.0,2007-04-14,2099-12-31
LITE US,2022-02-11,2016-04-15,LUMENTUM HOLDINGS INC -SPN,1633978.0,2015-06-13,2015-08-07
LITE US,2022-02-11,2016-04-15,LUMENTUM HOLDINGS INC,1633978.0,2015-09-12,2099-12-31
LITE US,2022-02-11,2016-04-15,LUMENTUM HOLDINGS INC -SPN,1633978.0,2015-08-08,2015-09-11
LIVN US,2022-02-11,2015-12-04,CYBERONICS INC,864683.0,2007-04-14,2015-11-13
LIVN US,2022-02-11,2015-12-04,LIVANOVA PLC,1639691.0,2015-11-14,2099-12-31
LIVX US,2021-10-01,2020-06-05,LIVEXLIVE CORP,1491419.0,2017-08-12,2017-11-10
LIVX US,2021-10-01,2020-06-05,LIVEXLIVE MEDIA,1491419.0,2017-11-11,2018-10-12
LIVX US,2021-10-01,2020-06-05,LOTON CORP,1491419.0,2014-11-08,2017-08-11
LIVX US,2021-10-01,2020-06-05,LOTON CORP,1491419.0,2012-09-08,2014-11-07
LIVX US,2021-10-01,2020-06-05,LIVEONE INC,1491419.0,2021-10-09,2099-12-31
LIVX US,2021-10-01,2020-06-05,LIVEXLIVE MEDIA,1491419.0,2018-10-13,2021-10-08
LJPC US,2021-06-25,2015-07-03,LA JOLLA PHARMACEUTICAL CO,920465.0,2007-04-14,2099-12-31
LKFN US,2022-02-11,2007-08-17,LAKELAND FINANCIAL CORP,721994.0,2007-04-14,2099-12-31
LKQ US,2022-02-11,2004-07-02,LKQ CORP,1065696.0,2007-04-14,2099-12-31
LKQX US,2004-06-25,2004-06-25,LKQ CORP,1065696.0,2007-04-14,2099-12-31
LKSD US,2019-07-19,2017-06-30,LSC COMMUNICATIONS INC,1669812.0,2016-12-10,2099-12-31
LKSD US,2019-07-19,2017-06-30,LSC COMMUNICATIONS INC -SPN,1669812.0,2016-10-08,2016-12-09
LL US,2022-02-11,2010-02-05,LL FLOORING HOLDINGS INC,1396033.0,2022-01-08,2099-12-31
LL US,2022-02-11,2010-02-05,LUMBER LIQUIDATORS HLDGS INC,1396033.0,2010-01-09,2022-01-07
